Chromosome,Pos,Region,Mdiff,Q-value,Gene ID,Gene symbol,Gene name
NC_027307.1,4662298,Intron,40.77,9.1E-15,106609934,LOC106609934,catenin alpha-2-like
NC_027308.1,113583425,P5K,-26.97,9.1E-15,106612802,LOC106612802,14-3-3 protein gamma-2-like
NC_027312.1,71368106,Intron,-47.71,9.1E-15,106568000,LOC106568000,delta-sarcoglycan-like
NC_027323.1,42130426,Intron,-30.3,9.1E-15,106585906,LOC106585906,transmembrane protein 132C-like
NC_027315.1,15410759,P5K,-31.15,9.1E-15,106573165,LOC106573165,teashirt homolog 3-like
NC_027303.1,75920246,Intron,33.89,9.2E-15,106603936,P2X purinoceptor 1-like,P2X purinoceptor 1-like
NC_027316.1,45981984,Flanks,25.94,9.3E-15,106576323,LOC106576323,nectin-1-like
NC_027314.1,86082558,Intron,42.1,9.3E-15,106572565,LOC106572565,synaptotagmin-6-like
NC_027326.1,29556342,Exon,-39.29,9.3E-15,106588909,LOC106588909,nuclear pore complex protein Nup153-like
NC_027314.1,46218462,Exon,51.14,9.3E-15,106571585,LOC106571585,serine/threonine-protein kinase MRCK alpha-like
NC_027312.1,46096698,Intron,-52.33,9.3E-15,106567461,LOC106567461,TOX high mobility group box family member 2-like
NC_027312.1,46096713,Intron,-52.33,9.3E-15,106567461,LOC106567461,TOX high mobility group box family member 2-like
NC_027322.1,9242124,Intron,-56.43,9.4E-15,106584031,LOC106584031,VWFA and cache domain-containing protein 1
NC_027311.1,68759965,Flanks,30.35,9.4E-15,106565821,LOC106565821,GATA-binding factor 2-like
NC_027304.1,29426405,P5K,36.59,9.5E-15,106604632,LOC106604632,WD40 repeat-containing protein SMU1
NC_027313.1,89055224,Intron,-44.19,9.5E-15,106570723,LOC106570723,acetylcholinesterase collagenic tail peptide-like
NC_027313.1,72216726,Flanks,-50.51,9.5E-15,106570362,LOC106570362,transmembrane protein 170B-like
NC_027301.1,47418448,Intron,32.81,9.6E-15,106587336,LOC106587336,rab11 family-interacting protein 4A-like
NC_027316.1,33494113,Exon,43.0,9.6E-15,106575991,LOC106575991,GRAM domain-containing protein 4-like
NC_027311.1,40800618,Intron,-34.99,9.6E-15,106565234,LOC106565234,histone deacetylase 7-like
NC_027305.1,35141032,Intron,39.72,9.6E-15,106607358,LOC106607358,probable G-protein coupled receptor 146
NC_027306.1,9644189,Exon,29.83,9.7E-15,106608581,LOC106608581,complement component C1q receptor-like
NC_027315.1,80268402,Exon,35.65,9.7E-15,106574888,LOC106574888,frizzled-5-like
NC_027308.1,19663235,Intron,34.21,9.7E-15,106610850,LOC106610850,GTP cyclohydrolase 1 feedback regulatory protein-like
NC_027314.1,20249272,Intron,33.49,9.8E-15,106571148,LOC106571148,collagen alpha-1(IX) chain-like
NC_027328.1,21726615,Intron,-36.09,9.8E-15,106590346,LOC106590346,laminin subunit alpha-1-like
NC_027312.1,26516572,P1K,-30.7,9.8E-15,100306834,ccd22,Coiled-coil domain-containing protein 22
NC_027326.1,25571676,Intron,56.05,9.9E-15,106588826,LOC106588826,collagen alpha-2(VIII) chain-like
NC_027321.1,31267954,Intron,53.08,9.9E-15,106583170,LOC106583170,sodium channel protein type 8 subunit alpha-like
NC_027318.1,70325884,Intron,47.97,1.0E-14,106579599,LOC106579599,histone-lysine N-methyltransferase 2C-like
NC_027318.1,13739396,Intron,39.57,1.0E-14,106578484,olfm3,olfactomedin 3
NC_027310.1,61336033,Flanks,-25.36,1.0E-14,106563121,LOC106563121,patatin-like phospholipase domain-containing protein 7
NC_027320.1,1177656,Intron,-74.75,1.0E-14,106581617,tbc1d4,TBC1 domain family member 4
NC_027318.1,13848268,Intron,-67.36,1.0E-14,106578485,LOC106578485,rho GTPase-activating protein 29-like
NC_027308.1,99972965,Exon,-47.73,1.0E-14,106612727,LOC106612727,transmembrane protease serine 4-like
NC_027311.1,47611878,Intron,-32.29,1.0E-14,106565094,LOC106565094,contactin-2-like
NC_027306.1,20600106,Intron,-26.66,1.0E-14,106608843,uncharacterized LOC106608843,uncharacterized LOC106608843
NC_027309.1,89902961,Intron,26.14,1.0E-14,106561313,trim44,tripartite motif containing 44
NC_027309.1,112196174,Intron,-35.96,1.0E-14,106561768,LOC106561768,tight junction protein ZO-1-like
NC_027308.1,104006665,Intron,-49.53,1.0E-14,106612642,LOC106612642,limbic system-associated membrane protein-like
NC_027300.1,69966949,Exon,-39.47,1.0E-14,106608325,LOC106608325,transmembrane protein 178A-like
NC_027320.1,22134651,Flanks,43.97,1.0E-14,100194856,"chromosome ssa21 open reading frame, human CXorf36",divergent protein kinase domain 2B
NC_027308.1,16235704,Exon,-27.73,1.0E-14,106610797,foxa2,forkhead box A2
NC_027317.1,21510023,Intron,53.93,1.0E-14,106577060,LOC106577060,prolyl 4-hydroxylase subunit alpha-1-like
NC_027309.1,85026900,Flanks,51.46,1.0E-14,106561221,LOC106561221,uncharacterized LOC106561221
NC_027309.1,67958867,Exon,-32.48,1.0E-14,106561041,LOC106561041,cadherin EGF LAG seven-pass G-type receptor 1-like
NC_027317.1,17177637,P5K,-27.0,1.0E-14,106576994,polh,DNA polymerase eta
NC_027317.1,17177641,P5K,-27.0,1.0E-14,106576994,polh,DNA polymerase eta
NC_027312.1,25506324,Intron,58.68,1.1E-14,106566870,LOC106566870,rho guanine nucleotide exchange factor 19-like
NC_027319.1,16501903,Intron,-25.84,1.1E-14,106580040,LOC106580040,lysosome membrane protein 2-like
NC_027315.1,5766861,Exon,-44.29,1.1E-14,106573098,LOC106573098,SH3 and multiple ankyrin repeat domains protein 2-like
NC_027306.1,20792501,Intron,-42.59,1.1E-14,106608854,LOC106608854,GMP reductase 2-like
NC_027303.1,56012671,Intron,-39.63,1.1E-14,106603438,LOC106603438,protein yippee-like 1
NC_027310.1,52880345,Intron,35.77,1.1E-14,106562963,LOC106562963,formin-binding protein 1-like
NC_027314.1,84885646,Exon,30.63,1.1E-14,106572545,LOC106572545,tyrosine-protein phosphatase non-receptor type 12-like
NW_012358907.1,4457,Intron,-31.6,1.1E-14,106596210,LOC106596210,runt-related transcription factor 2-like
NC_027300.1,56594857,Flanks,44.73,1.1E-14,100136392,LOC100136392,"V-type proton ATPase subunit B, brain isoform"
NC_027326.1,29777791,Intron,47.82,1.1E-14,106588924,slc25a13,solute carrier family 25 member 13
NC_027314.1,79053039,Intron,-43.49,1.1E-14,106572354,LOC106572354,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2-like"
NC_027318.1,25524303,Intron,-36.34,1.1E-14,106578593,LOC106578593,coagulation factor XIII A chain-like
NC_027306.1,9986025,Exon,36.07,1.1E-14,106608588,LOC106608588,uncharacterized protein C11orf95 homolog
NC_027315.1,23628519,P5K,29.93,1.1E-14,106573427,LOC106573427,C2 domain-containing protein 5-like
NC_027315.1,82776624,Intron,-33.33,1.1E-14,106574960,LOC106574960,uncharacterized LOC106574960
NC_027308.1,124455256,Flanks,-41.21,1.1E-14,100195991,2-acylglycerol O-acyltransferase 1,2-acylglycerol O-acyltransferase 1
NC_027313.1,25178817,Intron,38.73,1.1E-14,106569223,LOC106569223,catenin delta-2-like
NC_027309.1,20788396,Exon,-54.5,1.1E-14,106613472,LOC106613472,ankyrin repeat domain-containing protein 24-like
NC_027323.1,9770326,Flanks,47.59,1.1E-14,106585128,LOC106585128,uncharacterized protein C8orf4 homolog
NC_027300.1,147773399,Exon,25.0,1.1E-14,106571162,prrc1,proline rich coiled-coil 1
NC_027309.1,74424209,P5K,-32.18,1.1E-14,100380307,saps3,"SAPS domain family, member 3"
NW_012343558.1,9561,Flanks,28.32,1.1E-14,106591204,LOC106591204,angiopoietin-1-like
NC_027312.1,74681351,Intron,-40.01,1.1E-14,106567958,LOC106567958,autism susceptibility gene 2 protein-like
NC_027327.1,14048145,Exon,-37.07,1.1E-14,106589541,LOC106589541,cdc42 effector protein 1-like
NC_027321.1,6229060,Intron,63.16,1.1E-14,106582685,LOC106582685,copine-5-like
NC_027302.1,47503767,Intron,-27.93,1.2E-14,106600617,LOC106600617,glutaredoxin domain-containing cysteine-rich protein 1-like
NC_027323.1,6715915,P250,30.07,1.2E-14,106585190,fbxl17,F-box and leucine rich repeat protein 17
NC_027301.1,61272709,Flanks,-43.58,1.2E-14,106591554,peroxisome proliferator-activated receptor gamma coactivator-related protein 1-like,peroxisome proliferator-activated receptor gamma coactivator-related protein 1-like
NC_027306.1,43220368,Exon,-36.08,1.2E-14,106609424,LOC106609424,uncharacterized LOC106609424
NC_027325.1,26767762,Intron,-48.42,1.2E-14,106587514,LOC106587514,synaptotagmin-7-like
NC_027304.1,76045104,Intron,46.76,1.2E-14,106606055,LOC106606055,bcl-2/adenovirus E1B 19 kDa-interacting protein 2-like protein
NC_027313.1,11004300,P5K,33.52,1.2E-14,106568787,LOC106568787,protein sidekick-2-like
NC_027302.1,5487082,Intron,-42.4,1.2E-14,106597167,LOC106597167,transferrin receptor protein 1-like
NC_027301.1,24168071,Intron,-35.54,1.2E-14,106580604,LOC106580604,natural killer cells antigen CD94-like
NC_027322.1,646657,P5K,27.45,1.2E-14,106583890,LOC106583890,homeobox protein Dlx4a-like
NC_027306.1,35580859,Intron,-31.46,1.2E-14,106609208,LOC106609208,"phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform-like"
NC_027308.1,125267291,Intron,33.33,1.2E-14,106613143,LOC106613143,RAC-beta serine/threonine-protein kinase-like
NC_027308.1,101825671,Exon,61.19,1.2E-14,106612702,LOC106612702,uncharacterized LOC106612702
NC_027305.1,19033454,Flanks,-51.19,1.2E-14,106606719,LOC106606719,protein kinase C alpha type-like
NC_027318.1,52104360,Intron,39.14,1.2E-14,106579259,LOC106579259,MAGUK p55 subfamily member 2-like
NC_027306.1,46566820,Exon,34.29,1.2E-14,106609549,LOC106609549,selenoprotein O-like
NC_027324.1,2766576,Intron,-29.29,1.2E-14,106586049,LOC106586049,dachshund homolog 1-like
NC_027309.1,72907294,Intron,-46.59,1.2E-14,106560953,LOC106560953,potassium voltage-gated channel subfamily KQT member 1-like
NC_027321.1,14561760,Intron,-32.78,1.2E-14,106582859,LOC106582859,FERM domain-containing protein 4B-like
NC_027308.1,60763217,Intron,27.27,1.2E-14,100286714,Mediator of RNA polymerase II transcription subunit 19-B,Mediator of RNA polymerase II transcription subunit 19-B
NC_027312.1,80440575,P5K,-33.67,1.2E-14,106568033,LOC106568033,type-2 angiotensin II receptor-like
NC_027314.1,4382687,Flanks,-47.97,1.2E-14,100286490,hbegf,Proheparin-binding EGF-like growth factor
NC_027319.1,34586286,P5K,44.74,1.2E-14,106580513,LOC106580513,tetraspanin-15-like
NC_027314.1,4134177,Flanks,49.06,1.2E-14,106570895,LOC106570895,fibroblast growth factor 5-like
NC_027323.1,32097463,Intron,-38.02,1.2E-14,106585631,LOC106585631,caspase recruitment domain-containing protein 9-like
NC_027305.1,36718823,Exon,35.64,1.3E-14,106607324,LOC106607324,protein Wnt-9b-like
NC_027302.1,47800611,Exon,-29.17,1.3E-14,106600640,LOC106600640,rab11 family-interacting protein 5-like
NC_027323.1,43955853,P5K,27.52,1.3E-14,106585930,mcidas,multiciliate differentiation and DNA synthesis associated cell cycle protein
NC_027315.1,48233482,Intron,36.36,1.3E-14,106574020,LOC106574020,choline transporter-like protein 5-B
NC_027309.1,106042877,Intron,30.0,1.3E-14,106561616,LOC106561616,anoctamin-1-like
NC_027314.1,63593571,Exon,46.48,1.3E-14,106572267,celsr3,cadherin EGF LAG seven-pass G-type receptor 3
NC_027317.1,13275959,Intron,45.13,1.3E-14,106576682,LOC106576682,cGMP-dependent protein kinase 2-like
NC_027309.1,18063294,Exon,45.45,1.3E-14,106613725,LOC106613725,neurocan core protein-like
NC_027308.1,54550907,Intron,-49.07,1.3E-14,106611560,LOC106611560,glutamate receptor 2-like
NC_027307.1,1740436,Intron,26.04,1.3E-14,106609937,LOC106609937,melatonin receptor type 1A-A-like
NC_027317.1,20910343,Intron,-33.33,1.3E-14,106577051,LOC106577051,"glutamate receptor ionotropic, delta-1-like"
NC_027302.1,65001820,Flanks,36.92,1.3E-14,106601211,LOC106601211,UPF0562 protein C7orf55 homolog
NC_027324.1,48396068,Intron,39.84,1.3E-14,106586905,cssa25h11orf42,"chromosome ssa25 open reading frame, human C11orf42"
NC_027325.1,37308425,Intron,31.13,1.3E-14,106587795,LOC106587795,stabilizer of axonemal microtubules 2-like
NC_027303.1,45797421,Intron,-44.23,1.3E-14,106603380,LOC106603380,glutamate receptor 3
NC_027324.1,12079211,Flanks,-28.9,1.3E-14,100195207,cg057,CG057 protein
NC_027300.1,93215002,Intron,43.07,1.3E-14,106612532,LOC106612532,CUB and sushi domain-containing protein 1-like
NC_027313.1,18682833,Intron,42.03,1.4E-14,106568841,LOC106568841,partitioning defective 3 homolog
NC_027311.1,58414068,Exon,34.59,1.4E-14,106565530,LOC106565530,activin receptor type-1B-like
NC_027322.1,19839072,Exon,34.59,1.4E-14,106584127,kiaa1211,KIAA1211 ortholog
NC_027320.1,9843199,Intron,-28.6,1.4E-14,106581700,LOC106581700,inactive dipeptidyl peptidase 10-like
NC_027303.1,52455792,Exon,27.27,1.4E-14,106603490,LOC106603490,gem-associated protein 5-like
NC_027309.1,78075032,Intron,25.43,1.4E-14,106560870,LOC106560870,cadherin-13-like
NC_027317.1,55382158,Flanks,33.5,1.4E-14,106577696,LOC106577696,protein MB21D2-like
NC_027324.1,7672894,Intron,35.58,1.4E-14,106586109,LOC106586109,G-protein coupled receptor 39-like
NC_027323.1,37260885,Exon,43.69,1.4E-14,106585809,LOC106585809,G-protein coupled receptor 98-like
NW_012347378.1,11657,P5K,27.0,1.4E-14,106591904,LOC106591904,mediator of RNA polymerase II transcription subunit 1-like
NC_027300.1,84847220,Intron,-44.79,1.4E-14,106610997,LOC106610997,integrin alpha-9-like
NC_027311.1,58196469,Flanks,52.92,1.4E-14,106565540,LOC106565540,oxytocin receptor-like
NC_027316.1,18934970,Flanks,-44.34,1.4E-14,106575591,LOC106575591,uncharacterized LOC106575591
NC_027315.1,31305951,Exon,-30.0,1.4E-14,106573720,nlrc5,NLR family CARD domain containing 5
NC_027318.1,58187236,Exon,45.6,1.4E-14,106579118,LOC106579118,plexin domain-containing protein 1-like
NC_027313.1,58322633,Intron,-39.19,1.4E-14,106569986,LOC106569986,cell division control protein 42 homolog
NC_027309.1,24461339,Intron,-34.31,1.4E-14,106613886,LOC106613886,formin-binding protein 1-like
NC_027302.1,27363866,Exon,-33.66,1.4E-14,106599672,LOC106599672,uncharacterized LOC106599672
NC_027308.1,1074616,Intron,26.53,1.4E-14,106610595,LOC106610595,MAM domain-containing glycosylphosphatidylinositol anchor protein 1-like
NC_027303.1,33996085,Intron,63.63,1.4E-14,106602987,LOC106602987,neurexin-2-like
NC_027300.1,22259030,P5K,-34.87,1.4E-14,106582637,LOC106582637,RAC-alpha serine/threonine-protein kinase-like
NC_027318.1,63189628,Flanks,27.55,1.4E-14,106579414,"pro-neuregulin-3, membrane-bound isoform-like","pro-neuregulin-3, membrane-bound isoform-like"
NC_027318.1,56822306,Intron,-36.27,1.4E-14,106579144,LOC106579144,signal transducer and activator of transcription 5B-like
NC_027312.1,71532516,Intron,45.69,1.4E-14,106568000,LOC106568000,delta-sarcoglycan-like
NC_027322.1,41649519,Intron,38.89,1.4E-14,106584655,ticrr,TOPBP1 interacting checkpoint and replication regulator
NC_027310.1,16381533,Intron,-35.06,1.4E-14,106562144,LOC106562144,secretory carrier-associated membrane protein 5-like
NC_027317.1,29227643,Intron,33.07,1.5E-14,106577187,LOC106577187,uncharacterized LOC106577187
NC_027302.1,33769954,Intron,-27.91,1.5E-14,106600425,LOC106600425,matrix metalloproteinase-16-like
NW_012356229.1,3804,Exon,-65.23,1.5E-14,106595562,vacuolar protein sorting-associated protein 13B-like,vacuolar protein sorting-associated protein 13B-like
NC_027302.1,53575977,Intron,26.17,1.5E-14,106600918,LOC106600918,pre-B-cell leukemia transcription factor 1-like
NC_027312.1,47238340,Intron,-52.72,1.5E-14,106567397,mtmr4,myotubularin related protein 4
NC_027309.1,47183378,Intron,-38.32,1.5E-14,106560561,"hemicentin-1-like, transcript variant X2",hemicentin-1-like
NC_027328.1,11759611,Intron,60.49,1.5E-14,100380803,cacb2,Voltage-dependent L-type calcium channel subunit beta-2
NC_027309.1,30933443,Intron,32.5,1.5E-14,106560268,LOC106560268,E3 ubiquitin-protein ligase LNX-like
NC_027317.1,11975685,Flanks,38.78,1.5E-14,106576721,vsx1,visual system homeobox 1
NC_027305.1,46202295,Intron,30.62,1.5E-14,106607561,LOC106607561,rho-associated protein kinase 2-like
NC_027303.1,29811209,Intron,-28.47,1.5E-14,106602811,LOC106602811,"beta,beta-carotene 9',10'-oxygenase-like"
NC_027324.1,7153773,Intron,25.3,1.5E-14,106586103,LOC106586103,leucine-rich repeat flightless-interacting protein 2-like
NC_027311.1,81109868,Exon,30.82,1.5E-14,106566080,LOC106566080,SRSF protein kinase 1-like
NC_027321.1,34923583,Flanks,46.1,1.6E-14,100194737,GTP-binding protein GEM,GTP-binding protein GEM
NC_027311.1,48532401,Intron,63.16,1.6E-14,106565330,LOC106565330,receptor-type tyrosine-protein phosphatase gamma-like
NC_027303.1,54854372,Intron,-29.55,1.6E-14,106603456,LOC106603456,"3-methyl-2-oxobutanoate dehydrogenase [lipoamide] kinase, mitochondrial-like"
NC_027324.1,29738437,Intron,27.34,1.6E-14,106586540,LOC106586540,ephrin type-A receptor 6-like
NC_027307.1,24863125,Flanks,-42.72,1.6E-14,106610513,LOC106610513,up-regulator of cell proliferation-like
NC_027308.1,57684727,Intron,28.12,1.6E-14,106611597,ltc4s,leukotriene C4 synthase
NC_027319.1,35020525,Intron,28.27,1.6E-14,106580521,LOC106580521,zinc finger matrin-type protein 4-like
NC_027304.1,23847426,P5K,31.11,1.6E-14,106604546,LOC106604546,paired mesoderm homeobox protein 2B-like
NC_027306.1,22371196,Exon,-33.82,1.6E-14,106608923,LOC106608923,collagen alpha-6(IV) chain-like
NC_027301.1,58022651,Exon,48.25,1.6E-14,106590702,LOC106590702,urotensin-2 receptor-like
NC_027314.1,53347774,Intron,40.45,1.6E-14,106571806,LOC106571806,wiskott-Aldrich syndrome protein family member 1-like
NC_027301.1,29446440,Intron,-42.37,1.6E-14,106583140,LOC106583140,protein eva-1 homolog B-like
NC_027314.1,76535788,Flanks,-34.24,1.6E-14,106571997,LOC106571997,guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1
NC_027318.1,72383201,Intron,42.35,1.6E-14,106579657,LOC106579657,receptor-type tyrosine-protein phosphatase mu-like
NC_027325.1,27984660,Intron,38.83,1.6E-14,106587519,LOC106587519,tripartite motif-containing protein 66-like
NC_027308.1,41608341,Flanks,35.16,1.6E-14,106611356,LOC106611356,thioredoxin-related transmembrane protein 1-like
NC_027323.1,1439779,P5K,-32.99,1.6E-14,106584897,LOC106584897,calcium/calmodulin-dependent protein kinase type II subunit beta
NC_027328.1,20187353,Exon,68.31,1.6E-14,106590258,LOC106590258,homeobox protein Dlx2a-like
NC_027324.1,16773212,P250,49.94,1.6E-14,106586280,LOC106586280,glycophorin-C-like
NC_027326.1,35587094,Flanks,41.25,1.7E-14,106589024,LOC106589024,RNA-binding protein 43-like
NC_027304.1,34756821,Intron,-40.23,1.7E-14,106604776,frmpd1,FERM and PDZ domain containing 1
NC_027303.1,54838349,Exon,36.97,1.7E-14,106603457,orai2,ORAI calcium release-activated calcium modulator 2
NC_027315.1,77139000,Intron,34.07,1.7E-14,106574749,interphotoreceptor matrix proteoglycan 2-like,interphotoreceptor matrix proteoglycan 2-like
NC_027328.1,27433827,Intron,-31.62,1.7E-14,106590510,"IQ and AAA domain-containing protein 1-like, transcript variant X1",IQ and AAA domain-containing protein 1-like
NC_027314.1,36161548,Intron,41.36,1.7E-14,106571447,LOC106571447,nuclear receptor coactivator 1-like
NC_027310.1,65483316,Exon,-33.82,1.7E-14,106563283,LOC106563283,PR domain zinc finger protein 12-like
NC_027300.1,100616326,Intron,45.03,1.7E-14,106613689,LOC106613689,ryanodine receptor 2-like
NC_027302.1,18991573,Intron,45.55,1.7E-14,106599517,LOC106599517,enhancer of polycomb homolog 1-like
NC_027308.1,25119110,Flanks,-46.3,1.7E-14,100380676,LOC100380676,protein kinase C eta type
NC_027318.1,21172418,Intron,47.55,1.7E-14,106578565,LOC106578565,cadherin-12-like
NC_027312.1,42648504,P1K,43.72,1.7E-14,106567279,LOC106567279,2-epi-5-epi-valiolone synthase-like
NC_027313.1,4659630,Exon,25.11,1.7E-14,106568657,LOC106568657,PEX5-related protein-like
NC_027320.1,47056539,Intron,32.64,1.7E-14,106582417,LOC106582417,zinc finger E-box-binding homeobox 2-like
NC_027327.1,31564417,Exon,-59.43,1.7E-14,106589873,LOC106589873,Usher syndrome type-1G protein homolog
NC_027309.1,15435464,Intron,55.41,1.7E-14,106613994,LOC106613994,R3H domain-containing protein 4-like
NC_027309.1,19241042,Intron,46.12,1.7E-14,106613752,LOC106613752,"DNA-directed RNA polymerase, mitochondrial-like"
