Chromosome,Pos,Region,Mdiff,Q-value,Gene ID,Gene symbol,Gene name
NC_027328.1,11071948,Intron,56.36,2.3E-14,106590123,LOC106590123,rab effector MyRIP-like
NC_027319.1,5415045,P5K,-41.87,2.3E-14,106580192,tle1,"TLE family member 1, transcriptional corepressor"
NC_027302.1,57355190,Flanks,30.16,2.3E-14,106600836,LOC106600836,homeobox protein Hox-B2a-like
NC_027318.1,57925940,Intron,25.37,2.3E-14,106579121,acsl5,acyl-CoA synthetase long chain family member 5
NC_027310.1,14812241,P5K,-37.96,2.3E-14,106562058,LOC106562058,mitotic spindle-associated MMXD complex subunit MIP18-like
NC_027319.1,32060982,P250,28.47,2.3E-14,106580459,LOC106580459,E3 ubiquitin-protein ligase CHFR-like
NC_027307.1,15253718,Intron,27.08,2.3E-14,106610226,prmt9,protein arginine methyltransferase 9
NC_027319.1,22827423,Exon,27.22,2.3E-14,106579873,dock5,dedicator of cytokinesis 5
NC_027327.1,15714910,Intron,48.68,2.3E-14,106589589,cyth3,cytohesin 3
NC_027320.1,22189371,Intron,25.52,2.3E-14,106581938,kdm6a,lysine demethylase 6A
NC_027300.1,19354372,Intron,-31.15,2.3E-14,106575860,LOC106575860,serine/threonine-protein kinase D3-like
NC_027327.1,13853565,Intron,-32.0,2.3E-14,106589533,LOC106589533,"aconitate hydratase, mitochondrial-like"
NC_027318.1,13606297,Exon,-34.58,2.4E-14,100380776,col11a1,collagen type XI alpha 1 chain
NC_027302.1,30968721,Intron,-37.04,2.4E-14,106599814,LOC106599814,suppression of tumorigenicity 18 protein-like
NC_027321.1,21720948,Intron,-42.35,2.4E-14,100380579,"membrane associated guanylate kinase, WW and PDZ domain containing 2","membrane associated guanylate kinase, WW and PDZ domain containing 2"
NC_027310.1,42367082,Intron,-55.39,2.4E-14,106562791,A disintegrin and metalloproteinase with thrombospondin motifs 7-like,A disintegrin and metalloproteinase with thrombospondin motifs 7-like
NC_027319.1,56332178,Flanks,-41.67,2.4E-14,106581040,exo5,exonuclease 5
NC_027311.1,52436979,Intron,39.65,2.4E-14,106565406,LOC106565406,nuclear receptor subfamily 4 group A member 1-like
NC_027325.1,10820404,Flanks,38.43,2.4E-14,106587148,LOC106587148,docking protein 4-like
NC_027309.1,35851728,Intron,38.6,2.4E-14,106560340,st3gal3,"ST3 beta-galactoside alpha-2,3-sialyltransferase 3"
NC_027316.1,12786703,Exon,32.06,2.4E-14,106575312,LOC106575312,zinc finger protein Dzip1-like
NC_027317.1,4644440,P5K,47.38,2.4E-14,106576852,LOC106576852,ubiquitin domain-containing protein 1-like
NC_027320.1,23089880,Exon,44.72,2.4E-14,106581960,LOC106581960,NADP-dependent malic enzyme-like
NC_027315.1,64445503,P5K,38.26,2.4E-14,100136558,LOC100136558,signal transducer and activator of transcription 1 alpha
NC_027324.1,5446733,Intron,-41.72,2.4E-14,106586066,tmeff2,transmembrane protein with EGF like and two follistatin like domains 2
NC_027305.1,38797557,Exon,38.97,2.4E-14,106607261,LOC106607261,uncharacterized LOC106607261
NC_027305.1,62831101,Intron,-26.77,2.4E-14,106607944,LOC106607944,clathrin coat assembly protein AP180-like
NC_027314.1,73597774,Intron,38.12,2.5E-14,106572064,LOC106572064,protein 4.1-like
NC_027326.1,27639124,Flanks,-35.72,2.5E-14,106588844,LOC106588844,sorting nexin-10B-like
NC_027301.1,35824302,Intron,-29.05,2.5E-14,106584293,ptpru,protein tyrosine phosphatase receptor type U
NC_027300.1,121613852,Intron,-28.36,2.5E-14,106564872,LOC106564872,sorting nexin-24-like
NC_027322.1,9740558,Intron,35.62,2.5E-14,106584037,LOC106584037,"cAMP-specific 3',5'-cyclic phosphodiesterase 4B-like"
NC_027305.1,37023151,Intron,-39.18,2.5E-14,106607315,LOC106607315,unconventional myosin-X-like
NC_027317.1,62719990,Intron,-43.62,2.5E-14,106577961,LOC106577961,probable E3 ubiquitin-protein ligase TRIML1
NC_027321.1,18031106,Intron,-40.0,2.5E-14,106583036,LOC106583036,protein FAM19A1-like
NC_027320.1,34851909,Flanks,64.71,2.5E-14,106582236,LOC106582236,interferon-induced guanylate-binding protein 1-like
NC_027312.1,22508605,Intron,-54.55,2.5E-14,106566912,LOC106566912,ankyrin repeat and SAM domain-containing protein 1A-like
NC_027304.1,55741957,Intron,-38.89,2.5E-14,106605281,LOC106605281,ras/Rap GTPase-activating protein SynGAP-like
NC_027325.1,17112140,Intron,27.1,2.5E-14,106587232,LOC106587232,CD276 antigen-like
NC_027317.1,50340582,Flanks,-70.49,2.5E-14,106577610,LOC106577610,peroxisome proliferator-activated receptor gamma coactivator 1-alpha-like
NC_027324.1,33450953,Flanks,56.44,2.5E-14,106586637,LOC106586637,lysophosphatidic acid phosphatase type 6-like
NW_012349799.1,873,Flanks,45.81,2.5E-14,100380363,"cleavage stimulation factor, 3' pre-RNA, subunit 3, 77kDa",cleavage stimulation factor subunit 3
NC_027312.1,70814397,Flanks,44.99,2.5E-14,106568007,LOC106568007,drebrin-like
NC_027311.1,71329903,Intron,32.24,2.5E-14,106565755,LOC106565755,caM kinase-like vesicle-associated protein
NC_027321.1,16814167,Intron,-26.44,2.5E-14,106582912,LOC106582912,cadherin-4-like
NC_027315.1,15230003,Flanks,-53.12,2.5E-14,106573170,LOC106573170,protein C19orf12 homolog
NC_027304.1,7089782,Exon,-40.0,2.5E-14,106604189,LOC106604189,protocadherin Fat 2-like
NC_027318.1,72434403,Intron,27.55,2.5E-14,106579654,LOC106579654,laminin subunit alpha-1-like
NC_027325.1,36096273,Flanks,-32.23,2.5E-14,106587756,LOC106587756,leucine-rich repeat serine/threonine-protein kinase 1-like
NC_027322.1,25835602,Intron,-45.17,2.5E-14,106584313,LOC106584313,xenotropic and polytropic retrovirus receptor 1 homolog
NC_027311.1,38987515,Intron,-67.09,2.5E-14,106565271,LOC106565271,potassium voltage-gated channel subfamily KQT member 2-like
NC_027317.1,4606760,P5K,41.18,2.5E-14,106576851,zdhhc16,zinc finger DHHC-type containing 16
NC_027309.1,49172281,Exon,47.35,2.6E-14,106560604,LOC106560604,B-cell lymphoma 6 protein-like
NC_027302.1,46084040,Intron,-44.79,2.6E-14,106600622,LOC106600622,sterile alpha motif domain-containing protein 10-like
NC_027311.1,65534505,Exon,-28.26,2.6E-14,106565856,fam107a,family with sequence similarity 107 member A
NC_027303.1,27113707,Flanks,26.32,2.6E-14,106602840,tpst1,tyrosylprotein sulfotransferase 1
NC_027326.1,33130408,Flanks,44.35,2.6E-14,106588990,LOC106588990,solute carrier family 45 member 4-like
NC_027311.1,42402162,Intron,33.32,2.6E-14,106565213,plxna1,plexin A1
NC_027300.1,127570304,Flanks,25.61,2.6E-14,106565973,LOC106565973,regulator of G-protein signaling 3-like
NC_027324.1,41848245,Flanks,60.24,2.7E-14,106586829,LOC106586829,calcitonin gene-related peptide type 1 receptor-like
NC_027308.1,2082285,Intron,46.8,2.7E-14,106610598,LOC106610598,ALK tyrosine kinase receptor-like
NC_027302.1,22786644,Intron,35.48,2.7E-14,106599387,LOC106599387,"beta-1,4-galactosyltransferase 2-like"
NC_027306.1,15293752,Exon,-25.55,2.7E-14,106608606,LOC106608606,receptor-type tyrosine-protein phosphatase delta-like
NC_027302.1,50690590,Flanks,28.59,2.7E-14,106600699,LOC106600699,transient receptor potential cation channel subfamily M member 4-like
NC_027318.1,17636040,Intron,-35.88,2.7E-14,106578541,LOC106578541,partitioning defective 3 homolog
NW_012350511.1,6720,Exon,35.6,2.7E-14,106593595,LOC106593595,serine/threonine-protein kinase Sgk1-like
NC_027309.1,26627684,Intron,-26.32,2.7E-14,106613924,nlgn1,neuroligin 1
NC_027309.1,99911820,Intron,42.47,2.7E-14,100380737,LOC100380737,liprin-beta-2
NC_027300.1,65007115,Intron,-41.73,2.7E-14,106608780,LOC106608780,uncharacterized LOC106608780
NC_027302.1,50794869,Intron,38.97,2.7E-14,106600713,bcl2l12,BCL2 like 12
NC_027314.1,53197649,Intron,31.58,2.7E-14,106571809,LOC106571809,methyltransferase-like protein 24
NC_027314.1,53197662,Intron,31.58,2.7E-14,106571809,LOC106571809,methyltransferase-like protein 24
NC_027309.1,25777011,Intron,40.06,2.7E-14,106613910,LOC106613910,probable voltage-dependent R-type calcium channel subunit alpha-1E
NC_027315.1,61519468,Exon,34.08,2.7E-14,106574364,LOC106574364,partitioning defective 3 homolog B-like
NC_027308.1,25765775,Intron,30.89,2.7E-14,106610964,LOC106610964,protein jagged-2-like
NC_027309.1,43672715,Flanks,-45.76,2.8E-14,106560509,low-density lipoprotein receptor-related protein 8-like,low-density lipoprotein receptor-related protein 8-like
NC_027314.1,63204238,Exon,-41.84,2.8E-14,106572277,semaphorin-3F-like,semaphorin-3F-like
NC_027312.1,85533570,Exon,25.04,2.8E-14,106568103,LOC106568103,protocadherin alpha-8-like
NC_027305.1,59953873,Intron,39.74,2.8E-14,106607833,LOC106607833,protein stum homolog
NC_027305.1,63996698,P5K,-30.71,2.8E-14,106607973,LOC106607973,pre-mRNA-splicing regulator WTAP-like
NC_027320.1,26369842,Flanks,-26.09,2.8E-14,100196806,Gastrulation-specific protein G12,Gastrulation-specific protein G12
NC_027314.1,79535074,Exon,-37.0,2.8E-14,106572343,LOC106572343,uncharacterized protein C3orf18-like
NC_027322.1,43779991,Intron,30.36,2.8E-14,106584727,tjp1,tight junction protein 1
NC_027316.1,26209489,Intron,60.68,2.8E-14,106575813,LOC106575813,beta-crystallin S-like
NC_027315.1,68267235,Intron,58.79,2.8E-14,106574421,LOC106574421,gamma-aminobutyric acid receptor subunit beta-3-like
NC_027315.1,76657380,Exon,32.81,2.8E-14,100136390,LOC100136390,sodium/potassium-transporting ATPase subunit alpha-1
NC_027309.1,73018367,Intron,-32.82,2.8E-14,106560985,LOC106560985,DENN domain-containing protein 2A-like
NC_027322.1,37957983,Flanks,30.9,2.8E-14,106584568,LOC106584568,bile acid-CoA:amino acid N-acyltransferase-like
NC_027314.1,45028117,Intron,-46.26,2.8E-14,106571620,LOC106571620,C-C chemokine receptor type 6-like
NC_027308.1,79124532,Exon,-36.84,2.8E-14,106612132,LOC106612132,ankyrin repeat and KH domain-containing protein 1-like
NC_027301.1,31451902,Intron,30.25,2.8E-14,106583507,LOC106583507,teashirt homolog 1-like
NC_027317.1,52457575,Intron,-27.41,2.8E-14,106577625,LOC106577625,multiple PDZ domain protein-like
NC_027304.1,15970854,Intron,26.92,2.8E-14,100195094,macd1,MACRO domain-containing protein 1
NC_027303.1,34606868,Intron,61.99,2.9E-14,106603040,LOC106603040,GDNF family receptor alpha-4-like
NC_027316.1,469639,P5K,-53.33,2.9E-14,106575067,LOC106575067,nuclear factor erythroid 2-related factor 2-like
NC_027313.1,58198686,Intron,30.64,2.9E-14,106570163,LOC106570163,vesicle-associated membrane protein 2-like
NC_027310.1,81192167,Flanks,60.22,2.9E-14,106563696,LOC106563696,zinc finger protein ZIC 3-like
NC_027305.1,26595401,Flanks,-30.46,2.9E-14,106606950,LOC106606950,hepatic leukemia factor-like
NC_027305.1,12666411,Intron,26.91,2.9E-14,106606556,LOC106606556,arf-GAP with dual PH domain-containing protein 2-like
NC_027305.1,82551945,Intron,-26.11,2.9E-14,106608301,LOC106608301,leucine-rich repeat-containing protein 74A-like
NC_027312.1,21794952,Flanks,-34.38,2.9E-14,106566696,LOC106566696,actin-related protein 5-like
NC_027317.1,21646218,Flanks,41.83,2.9E-14,106577062,LOC106577062,ryanodine receptor 2-like
NC_027312.1,23762082,Intron,-40.4,2.9E-14,106566890,LOC106566890,plexin-A1-like
NC_027309.1,40473754,Exon,-29.63,2.9E-14,106560448,syde2,synapse defective Rho GTPase homolog 2
NC_027311.1,33852519,Intron,47.83,2.9E-14,106565046,LOC106565046,receptor-type tyrosine-protein phosphatase T
NC_027317.1,47979783,Exon,-26.26,2.9E-14,106577556,LOC106577556,eukaryotic translation initiation factor 5A-1
NC_027319.1,8352100,Flanks,-34.91,2.9E-14,106580150,LOC106580150,nuclear receptor subfamily 2 group F member 1-A-like
NC_027310.1,57451393,Intron,26.58,2.9E-14,106563044,LOC106563044,lipoma HMGIC fusion partner-like 2 protein
NC_027304.1,64631336,Intron,40.96,3.0E-14,106605552,LOC106605552,platelet-activating factor acetylhydrolase IB subunit gamma-like
NC_027315.1,73938044,Flanks,25.22,3.0E-14,106574620,"type I inositol 3,4-bisphosphate 4-phosphatase-like","type I inositol 3,4-bisphosphate 4-phosphatase-like"
NC_027301.1,64874627,Intron,52.29,3.0E-14,106592921,uncharacterized LOC106592921,uncharacterized LOC106592921
NC_027305.1,36897672,Exon,40.96,3.0E-14,106607321,LOC106607321,SRC kinase signaling inhibitor 1-like
NC_027309.1,94973834,P5K,-35.05,3.0E-14,100380642,polr3b,RNA polymerase III subunit B
NC_027314.1,65472502,Intron,-40.35,3.0E-14,106572221,LOC106572221,semaphorin-3F-like
NC_027300.1,145376781,Flanks,-41.69,3.0E-14,106570619,LOC106570619,calcium-binding mitochondrial carrier protein SCaMC-2-B
NC_027303.1,4293176,Intron,-30.05,3.0E-14,106602198,LOC106602198,tumor suppressor candidate 3
NC_027300.1,28313585,Intron,31.18,3.0E-14,106599566,LOC106599566,protein LBH-like
NC_027327.1,25034956,Intron,35.47,3.1E-14,106589753,zinc finger matrin-type protein 4-like,zinc finger matrin-type protein 4-like
NC_027317.1,3914074,Intron,29.97,3.1E-14,106576868,ercc6,"ERCC excision repair 6, chromatin remodeling factor"
NC_027306.1,25977664,Intron,36.83,3.1E-14,106609029,ppp2r5b,protein phosphatase 2 regulatory subunit B'beta
NC_027317.1,5649716,Intron,35.24,3.1E-14,106576843,abcc2,ATP binding cassette subfamily C member 2
NC_027308.1,27348475,Intron,-37.01,3.1E-14,106611128,LOC106611128,decaprenyl-diphosphate synthase subunit 2-like
NC_027301.1,30385276,Intron,43.23,3.2E-14,106583242,LOC106583242,"type II inositol 1,4,5-trisphosphate 5-phosphatase-like"
NC_027321.1,19132056,Exon,40.87,3.2E-14,106583030,LOC106583030,"membrane-associated guanylate kinase, WW and PDZ domain-containing protein 1-like"
NC_027313.1,53080338,P5K,55.42,3.2E-14,106570084,LOC106570084,dnaJ homolog subfamily C member 8-like
NC_027313.1,53080346,P5K,55.42,3.2E-14,106570084,LOC106570084,dnaJ homolog subfamily C member 8-like
NC_027304.1,54834883,Flanks,-42.62,3.2E-14,106605258,LOC106605258,neurexophilin-1-like
NC_027314.1,101010318,Intron,45.79,3.2E-14,106572946,LOC106572946,IQ motif and SEC7 domain-containing protein 2-like
NC_027314.1,101010335,Intron,45.79,3.2E-14,106572946,LOC106572946,IQ motif and SEC7 domain-containing protein 2-like
NC_027318.1,61995325,Flanks,-38.32,3.2E-14,100286541,NIF3 NGG1 interacting factor 3-like 1,NGG1 interacting factor 3 like 1
NC_027326.1,33038720,Intron,31.36,3.3E-14,106588986,LOC106588986,diacylglycerol O-acyltransferase 1-like
NC_027305.1,65874219,Intron,-30.58,3.3E-14,106607989,LOC106607989,ankyrin repeat and SOCS box protein 2-like
NC_027322.1,15338412,Intron,40.1,3.3E-14,106584181,LOC106584181,receptor-type tyrosine-protein phosphatase F-like
NC_027310.1,71408942,Flanks,-59.92,3.3E-14,106563337,LOC106563337,uncharacterized LOC106563337
NC_027319.1,50358966,Intron,31.23,3.3E-14,106580873,LOC106580873,huntingtin-interacting protein 1-like
NC_027303.1,65771570,Intron,35.4,3.3E-14,106603777,LOC106603777,ras GTPase-activating protein 4-like
NC_027308.1,126262457,Intron,-26.41,3.3E-14,106613153,"FAT atypical cadherin 3, transcript variant X5",FAT atypical cadherin 3
NC_027308.1,99129459,Flanks,26.15,3.3E-14,106612480,LOC106612480,porphobilinogen deaminase-like
NC_027314.1,95191133,Intron,-30.98,3.4E-14,106572815,LOC106572815,protein kinase C zeta type-like
NC_027309.1,97750465,Intron,-42.86,3.4E-14,106561371,LOC106561371,bcl-2-like protein 13
NC_027302.1,23277576,Intron,-36.11,3.4E-14,106599374,LOC106599374,E3 ubiquitin-protein ligase RNF220-like
NC_027306.1,28072402,Intron,27.28,3.4E-14,106609064,LOC106609064,insulin receptor substrate 2-B-like
NC_027300.1,96099203,Intron,-31.86,3.4E-14,106612035,rbfox3,RNA binding fox-1 homolog 3
NC_027304.1,43346589,Flanks,-31.97,3.4E-14,100195081,Solute carrier family 22 member 4,Solute carrier family 22 member 4
NC_027320.1,12891253,Flanks,-29.49,3.4E-14,106581837,wnt6,Wnt family member 6
NC_027302.1,65838417,Intron,48.97,3.4E-14,106601248,LOC106601248,protein shisa-9-like
NC_027312.1,44315520,Exon,70.69,3.4E-14,106567456,plch2,phospholipase C eta 2
NC_027310.1,52880345,Intron,34.93,3.4E-14,106562963,LOC106562963,formin-binding protein 1-like
NC_027326.1,9912742,Intron,36.22,3.4E-14,106588412,LOC106588412,poliovirus receptor homolog
NC_027314.1,57248835,P5K,31.46,3.4E-14,100195171,14-3-3 protein beta/alpha-2,14-3-3 protein beta/alpha-2
NC_027314.1,45626746,Flanks,61.34,3.4E-14,106571620,LOC106571620,C-C chemokine receptor type 6-like
NC_027312.1,47702692,Intron,46.48,3.4E-14,106567401,LOC106567401,peripheral-type benzodiazepine receptor-associated protein 1-like
NC_027315.1,32396741,Intron,34.1,3.4E-14,106573702,LOC106573702,cadherin-13-like
NC_027315.1,14597949,Exon,42.11,3.4E-14,106573174,LOC106573174,protein-methionine sulfoxide oxidase mical3a-like
NC_027317.1,25821812,Intron,56.25,3.4E-14,106577160,LOC106577160,sodium/calcium exchanger 1-like
NC_027311.1,51769032,Flanks,-25.0,3.4E-14,106565385,LOC106565385,protein unc-119 homolog B-like
NC_027308.1,103120981,Intron,56.1,3.5E-14,106612653,LOC106612653,rap1 GTPase-activating protein 2-like
NC_027300.1,25249655,Intron,-47.8,3.5E-14,106593515,LOC106593515,placenta growth factor-like
NC_027314.1,22143917,Intron,-41.78,3.5E-14,106571159,eva1a,"eva-1 homolog A, regulator of programmed cell death"
NC_027320.1,36245083,Intron,42.2,3.5E-14,106582268,LOC106582268,ceramide kinase-like protein
NC_027319.1,75116393,Exon,-51.47,3.6E-14,106581415,LOC106581415,metabotropic glutamate receptor 5-like
NC_027320.1,21815482,Exon,48.84,3.6E-14,106581935,vwa8,von Willebrand factor A domain containing 8
NC_027302.1,61539449,Intron,-36.35,3.6E-14,100380862,LOC100380862,mitogen-activated protein kinase kinase kinase 14
NC_027310.1,35141656,P1K,31.49,3.6E-14,106562560,LOC106562560,serine/threonine-protein kinase/endoribonuclease IRE1a-like
NC_027327.1,28932723,Intron,-30.86,3.6E-14,106589844,LOC106589844,RING finger protein 157-like
NC_027305.1,4482368,P5K,42.66,3.7E-14,106606327,LOC106606327,peripheral myelin protein 22-like
NC_027314.1,56752643,Exon,26.13,3.7E-14,106571850,LOC106571850,dedicator of cytokinesis protein 3-like
NC_027313.1,58127696,Flanks,50.0,3.7E-14,106569992,LOC106569992,inhibitor of growth protein 4-like
NC_027324.1,21940260,Intron,-36.9,3.7E-14,106586396,LOC106586396,adenylate cyclase type 5-like
NC_027324.1,16680754,Flanks,-26.16,3.7E-14,106586278,LOC106586278,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial-like"
NC_027312.1,70382871,Intron,30.54,3.7E-14,106568019,LOC106568019,"cytochrome c oxidase subunit 7B, mitochondrial-like"
NC_027318.1,3486126,P5K,30.4,3.7E-14,106578297,LOC106578297,V-type proton ATPase 16 kDa proteolipid subunit
NC_027305.1,68737298,Intron,-31.56,3.7E-14,106608046,atad2b,ATPase family AAA domain containing 2B
NC_027307.1,6370953,Intron,-29.92,3.7E-14,106610022,LOC106610022,meiotic nuclear division protein 1 homolog
NC_027303.1,25828949,Exon,-41.57,3.7E-14,106602828,cblb,Cbl proto-oncogene B
NC_027318.1,73061317,Intron,-25.76,3.7E-14,106579641,LOC106579641,piezo-type mechanosensitive ion channel component 2-like
NC_027303.1,63795591,Intron,46.08,3.7E-14,100306811,spd2b,SH3 and PX domain-containing protein 2B
NC_027309.1,19785211,Exon,-39.24,3.7E-14,106613762,LOC106613762,CUGBP Elav-like family member 5
NC_027310.1,50172781,P5K,38.93,3.7E-14,106562921,LOC106562921,60S ribosomal protein L37-like
NC_027320.1,37677485,Intron,27.96,3.7E-14,106582286,LOC106582286,microtubule-associated protein 2-like
NC_027320.1,28308176,Intron,33.17,3.7E-14,106582120,gsk3b,glycogen synthase kinase 3 beta
NC_027310.1,91633337,Exon,30.69,3.7E-14,106563921,protocadherin Fat 3-like,protocadherin Fat 3-like
NC_027312.1,72802091,Intron,27.59,3.7E-14,106567980,ncor1,nuclear receptor corepressor 1
NC_027318.1,4758263,Exon,-49.28,3.8E-14,100195746,Leukocyte antigen CD37,Leukocyte antigen CD37
NC_027315.1,82823692,Intron,-34.88,3.8E-14,106574953,LOC106574953,zinc finger protein OZF-like
